# Time-averaged data for fix 2
# TimeStep Number-of-rows
# Row c_com_aroma_ring[1] c_com_aroma_ring[2] c_com_aroma_ring[3]
6000 12
2 4.62531 -5.21823 -20.7539
3 -8.61156 11.0313 -20.2042
4 -12.9814 -7.52687 11.641
5 2.36188 13.1072 11.3961
6 -9.27701 12.9214 42.8997
7 22.9813 -10.3815 -20.5507
8 -7.00238 -36.7668 -20.1296
9 -31.7893 27.4855 -20.5529
10 -48.7512 -15.9053 11.4709
11 2.44467 5.278 -20.3804
12 32.6926 -6.93923 11.6914
1476000 12
1 15.067 27.4731 -21.0772
2 5.5571 -4.24228 -20.7338
3 -8.47271 10.3462 -19.9861
4 -12.8895 -8.29753 11.6932
5 2.89856 11.9119 11.1904
6 -9.21381 12.185 43.2118
7 23.2336 -9.3546 -20.5168
8 -7.21964 -36.8824 -20.0802
9 -31.5127 27.0733 -21.0455
10 -49.4545 -16.2439 11.2861
11 2.89766 5.76588 -20.3469
12 32.5764 -7.77469 11.7292
1482000 12
1 15.2383 27.189 -20.7375
2 5.98386 -2.97271 -20.4085
3 -7.95791 10.5016 -20.439
4 -12.6683 -8.94667 11.4953
5 3.46768 11.8936 11.5389
6 -8.67298 12.2363 42.9621
7 23.2719 -9.93009 -20.6098
8 -6.89408 -37.0118 -20.4832
9 -31.3485 26.7635 -20.779
10 -48.9999 -15.9036 11.4159
11 2.41101 5.86373 -20.4013
12 32.7016 -8.52186 11.5322
1488000 12
1 15.2004 27.3198 -20.8185
2 5.76873 -2.02536 -20.459
3 -7.99132 10.1532 -20.3856
4 -12.7996 -8.53098 11.5393
5 3.52482 11.6479 11.8803
6 -8.39049 12.0468 42.5462
7 23.6748 -10.4683 -20.7316
8 -7.11507 -37.4107 -20.2657
9 -31.2784 26.9051 -20.7865
10 -48.2182 -15.6143 11.4283
11 2.008 6.3711 -20.5613
12 32.5974 -8.14552 11.5192
1494000 12
1 15.7459 27.6044 -20.6228
2 5.41044 -1.89306 -20.2372
3 -7.94621 9.41555 -20.2481
4 -13.3701 -8.34993 11.4863
5 4.21386 11.2751 11.7981
6 -7.93474 11.4145 42.553
7 23.2658 -10.9384 -20.6574
8 -7.67074 -38.4463 -20.1626
9 -30.7195 27.1067 -20.6093
10 -47.6983 -15.7124 11.5286
11 1.7167 6.64036 -20.3326
12 32.0229 -8.01716 11.4902
1500000 12
1 15.9328 28.2784 -20.6533
2 5.31999 -2.00339 -20.3216
3 -7.59441 9.18832 -20.7938
4 -13.6018 -8.22126 11.5019
5 4.69445 11.7601 11.5712
6 -7.95959 11.048 42.1097
7 23.0358 -11.6929 -20.592
8 -7.27396 -38.7373 -20.5628
9 -30.4891 27.7271 -20.6282
10 -47.6496 -15.8548 11.6445
11 1.11979 7.3525 -20.5737
12 31.9272 -7.76451 11.4695
1506000 12
1 15.562 27.4557 -20.7579
2 5.46015 -2.48724 -20.0861
3 -7.63867 8.53597 -20.8384
4 -13.6285 -8.2339 11.5789
5 4.41686 12.371 11.8296
6 -8.17881 10.6084 42.1517
7 22.7294 -11.9302 -20.5635
8 -7.24142 -39.3586 -20.7103
9 -31.0055 27.0356 -20.7521
10 -46.2765 -16.2339 11.7418
11 1.14963 7.76139 -20.5762
12 31.8402 -7.69955 11.5825
1512000 12
1 15.3867 27.1459 -20.7197
2 5.33901 -1.77425 -20.1606
3 -7.64296 8.64973 -20.7662
4 -13.228 -8.33415 11.7909
5 4.03366 12.0806 11.4438
6 -7.746 10.5453 42.2722
7 22.8694 -12.04 -20.7371
8 -7.59751 -39.3062 -20.6584
9 -31.0633 26.8083 -20.7304
10 -45.8505 -16.5799 11.6649
11 -0.142785 7.5544 -20.3367
12 32.3096 -7.78364 11.8173
1518000 12
1 15.8869 27.8223 -20.7146
2 5.77478 -2.97798 -20.4606
3 -8.06527 9.04151 -20.6078
4 -13.1925 -8.75759 11.7824
5 4.86166 11.79 11.6277
6 -8.26086 10.9911 42.3416
7 23.7901 -12.504 -20.3591
8 -8.13068 -38.9451 -20.5429
9 -30.5608 27.3156 -20.7608
10 -46.0057 -16.2154 11.9236
11 -0.14885 8.29064 -20.5308
12 32.2775 -8.25676 11.8108
1524000 12
1 15.7532 28.2195 -20.7134
2 5.22591 -3.75884 -20.6818
3 -8.83235 9.6182 -20.7071
4 -13.2138 -8.65189 11.583
5 5.0704 11.0299 11.64
6 -9.26402 11.4646 42.3854
7 23.8787 -12.7684 -20.3513
8 -8.57139 -38.2586 -20.6944
9 -30.7414 27.7095 -20.7747
10 -45.6799 -15.2768 11.9795
11 0.036908 8.11502 -20.916
12 32.273 -8.13091 11.6001
1530000 12
1 15.8728 27.8815 -20.5255
2 4.80724 -4.15759 -20.877
3 -9.41416 9.68287 -20.6012
4 -12.5584 -8.64165 11.4244
5 4.97544 10.3102 11.6109
6 -9.6725 11.6867 42.5188
7 22.911 -13.4848 -20.5224
8 -8.94835 -38.1216 -20.6527
9 -30.6123 27.3391 -20.5048
10 -45.3422 -15.6199 11.7383
11 -1.1007 9.01513 -20.5988
12 32.9767 -8.06674 11.3947
1536000 12
1 15.6473 27.0996 -20.4011
2 4.65439 -3.05208 -21.017
3 -9.09234 9.55497 -20.1385
4 -12.9962 -8.63212 11.4453
5 6.12495 10.6721 11.5897
6 -9.58814 11.3716 42.9884
7 22.6304 -13.8194 -20.6283
8 -9.23735 -38.3007 -20.1898
9 -30.9016 26.6956 -20.3712
10 -44.8975 -14.8151 11.3937
11 -2.64671 9.936 -20.4937
12 32.5365 -8.11121 11.4446
1542000 12
1 15.92 26.9674 -20.3961
2 5.29445 -2.13272 -21.0596
3 -9.29652 10.0211 -20.3713
4 -12.957 -8.32387 11.6436
5 6.50612 10.3743 11.534
6 -9.73652 11.7743 42.8513
7 21.9729 -13.7498 -20.2596
8 -9.29699 -38.0859 -20.3807
9 -30.6015 26.6261 -20.3359
10 -44.5268 -14.7001 11.6225
11 -3.62938 10.3309 -20.4077
12 32.5163 -7.79805 11.6282
1548000 12
1 16.3259 27.4848 -20.2031
2 5.85027 -1.64659 -21.2627
3 -9.50429 9.52943 -20.5195
4 -12.3314 -8.19732 11.5261
5 6.90883 10.8823 11.6966
6 -9.87254 11.3506 42.5124
7 22.2553 -14.3462 -19.9493
8 -9.31767 -38.4146 -20.3536
9 -30.2162 27.0674 -20.2947
10 -44.7279 -15.4247 11.8054
11 -4.3779 10.411 -20.6421
12 33.0834 -7.73967 11.6296
1554000 12
1 16.8045 27.7395 -20.5095
2 5.74184 -2.13597 -20.6446
3 -10.5857 8.91552 -20.6945
4 -11.9263 -6.99187 11.4171
5 8.68616 10.5167 11.5358
6 -11.0057 10.83 42.5473
7 22.7917 -14.7761 -20.2599
8 -9.90818 -38.7997 -20.7646
9 -29.7726 27.386 -20.5072
10 -45.0333 -16.0291 11.4232
11 -4.43143 10.0783 -20.8416
12 33.3881 -6.64946 11.494
1560000 12
1 17.0779 27.0569 -20.8013
2 5.06663 -2.2801 -20.671
3 -10.9652 8.95451 -20.7145
4 -11.7187 -5.69381 11.4744
5 9.13373 10.8533 11.4086
6 -11.4192 10.8118 42.4839
7 22.8968 -15.3816 -20.6604
8 -10.3766 -38.7898 -20.7467
9 -29.5254 26.7559 -20.7417
10 -43.8534 -16.2239 11.3078
11 -4.78858 10.0985 -20.7424
12 33.6085 -5.44437 11.4469
1566000 12
1 17.2758 27.7251 -20.746
2 4.80023 -2.57195 -20.5656
3 -11.5344 9.17619 -20.7204
4 -12.2009 -5.15582 11.5674
5 7.91921 11.2721 11.4543
6 -11.9769 11.0402 42.4086
7 23.0771 -15.9996 -20.7916
8 -10.6955 -38.4954 -20.5865
9 -29.2855 27.2687 -20.7203
10 -43.0059 -16.8266 11.7638
11 -4.44803 10.1329 -20.4879
12 33.0592 -5.08249 11.5187
1572000 12
1 16.7072 27.9907 -20.5998
2 5.4331 -3.11558 -20.0801
3 -11.5182 9.25301 -20.5863
4 -12.4055 -5.36427 11.5642
5 7.29497 11.4788 11.4086
6 -12.7117 10.8766 42.6119
7 23.7921 -16.0528 -20.1694
8 -10.3271 -38.3141 -20.6802
9 -29.8924 27.658 -20.6536
10 -42.9788 -16.8216 11.8907
11 -4.68743 10.9084 -20.7628
12 32.8979 -5.54859 11.5582
1578000 12
1 16.6403 28.2659 -20.5448
2 5.24826 -2.69969 -20.5786
3 -11.3042 9.57543 -20.8014
4 -12.9761 -5.38179 11.3991
5 6.47407 11.2976 11.6245
6 -12.6356 11.0203 42.2142
7 23.6331 -16.0765 -20.332
8 -10.1254 -38.0324 -20.7208
9 -30.0868 27.8552 -20.6049
10 -42.107 -17.2736 11.8008
11 -4.57692 10.6276 -20.5847
12 32.3281 -5.52729 11.3896
1584000 12
1 16.4677 28.703 -20.6256
2 4.95211 -2.78423 -20.3601
3 -11.3811 9.9022 -20.8682
4 -13.3478 -5.36015 11.7602
5 6.85976 11.1502 11.4788
6 -12.7022 11.3655 42.3216
7 23.3101 -17.3011 -20.7706
8 -10.1786 -37.6252 -20.7545
9 -30.1144 28.3981 -20.624
10 -42.2275 -17.5702 11.7902
11 -4.91728 10.2546 -20.539
12 32.0209 -5.59168 11.735
1590000 12
1 15.8837 29.0386 -20.4315
2 5.20282 -3.46707 -20.4956
3 -11.7284 10.606 -20.8982
4 -12.8323 -4.28986 11.6265
5 6.94412 10.9579 11.6058
6 -13.126 12.0911 42.1824
7 22.2963 -18.1079 -20.5338
8 -11.0477 -37.2728 -20.8018
9 -30.7457 28.7523 -20.4828
10 -42.7354 -16.9974 11.6584
11 -5.76874 10.0098 -20.6869
12 32.691 -4.84371 11.6487
1596000 12
1 15.751 28.9241 -20.6332
2 5.39401 -4.03802 -20.4524
3 -12.3517 10.8375 -20.6583
4 -12.3515 -3.50832 11.7513
5 6.74254 11.1847 11.5893
6 -13.2431 12.5034 42.496
7 20.845 -17.8195 -20.623
8 -11.7864 -37.0281 -20.6217
9 -30.9078 28.7343 -20.6337
10 -44.2302 -18.2655 11.402
11 -5.6182 10.1137 -20.5899
12 33.334 -4.16116 11.7537
1602000 12
1 15.58 27.5894 -20.416
2 5.7908 -3.90797 -20.625
3 -12.6788 11.2515 -20.3942
4 -12.4941 -2.84218 11.8027
5 6.12226 10.2721 11.4919
6 -13.5227 12.8584 42.8321
7 20.3805 -18.1519 -20.5052
8 -12.668 -36.7733 -20.4816
9 -31.1187 27.4258 -20.4009
10 -44.3578 -18.6994 11.3094
11 -6.58556 10.0109 -20.5005
12 33.3283 -3.52344 11.8372
1608000 12
1 14.9103 26.8168 -20.6162
2 5.1634 -4.12973 -20.8818
3 -13.3701 11.5219 -20.2678
4 -12.4347 -2.31398 11.8049
5 5.36251 10.5288 11.3581
6 -13.8881 13.4384 42.9329
7 20.2934 -18.7465 -20.5931
8 -13.1248 -36.4326 -20.4197
9 -31.6962 26.5969 -20.5625
10 -43.9124 -18.5817 11.3363
11 -7.1344 10.3687 -20.3888
12 33.4825 -3.00996 11.6754
1614000 12
1 14.9114 26.907 -20.7406
2 4.89511 -4.67772 -20.7559
3 -13.6229 11.3946 -20.5183
4 -11.9481 -2.35135 11.7479
5 5.34996 10.7878 11.4382
6 -14.4907 13.1045 42.6676
7 21.817 -19.2064 -20.7028
8 -13.3256 -36.5147 -20.4336
9 -31.6958 26.7992 -20.7219
10 -44.6667 -18.1551 11.4901
11 -5.75629 11.1497 -20.4379
12 34.1059 -3.05767 11.7139
1620000 12
1 14.815 27.2616 -20.7767
2 3.91857 -4.04384 -20.8426
3 -13.9012 11.3062 -20.537
4 -11.8639 -2.18041 11.4829
5 5.64932 10.6996 11.5581
6 -14.7376 12.9177 42.485
7 21.4555 -18.9105 -20.6624
8 -13.4578 -36.5729 -20.4216
9 -31.8372 27.1364 -20.6925
10 -44.9219 -18.1105 11.4522
11 -5.06728 11.4979 -20.7268
12 34.3186 -2.86597 11.4449
1626000 12
1 14.9027 27.0585 -20.6823
2 3.54025 -3.10335 -20.8292
3 -14.7219 10.8987 -20.4264
4 -11.7653 -2.30506 11.7619
5 5.96756 11.4179 11.5378
6 -15.6219 12.5998 42.8315
7 20.5567 -18.391 -20.3713
8 -14.0014 -36.9904 -20.5409
9 -31.8027 26.9634 -20.6236
10 -44.5731 -18.8091 11.6268
11 -6.04385 12.3774 -20.5381
12 34.3063 -3.01683 11.7512
1632000 12
1 15.0564 27.004 -20.6563
2 3.30796 -2.54601 -20.6228
3 -15.7683 10.629 -20.4971
4 -11.5938 -1.56113 11.884
5 6.37817 11.9482 11.3788
6 -16.5845 12.4946 42.5855
7 21.0476 -18.1456 -20.3941
8 -14.9997 -37.2082 -20.5686
9 -31.6068 26.9768 -20.6264
10 -45.2797 -18.0919 11.7314
11 -6.89964 12.5974 -20.4228
12 34.4624 -2.27926 11.8162
1638000 12
1 14.5702 26.5842 -20.6235
2 3.92025 -2.48319 -20.4065
3 -15.8092 11.1352 -20.8313
4 -11.3923 -0.858993 11.6389
5 7.6257 12.5057 11.5066
6 -17.0967 12.7458 42.3412
7 21.1583 -18.4723 -20.4231
8 -14.854 -36.6708 -20.7809
9 -32.0274 26.7497 -20.5936
10 -46.5351 -17.3647 11.4321
11 -6.60003 13.0816 -20.5258
12 34.6401 -1.53861 11.5394
1644000 12
1 14.3925 26.6314 -20.4492
2 4.91851 -3.04196 -20.2646
3 -16.5873 11.4217 -20.7331
4 -11.2034 -0.807653 11.594
5 7.96966 12.4121 11.8028
6 -17.7687 13.0601 42.3256
7 21.0314 -18.7419 -20.2261
8 -15.5254 -36.2806 -20.707
9 -32.2189 26.8839 -20.4353
10 -47.0733 -18.2277 11.6167
11 -6.0384 13.758 -20.3498
12 34.9051 -1.55105 11.602
1650000 12
1 13.5959 25.9049 -20.4598
2 5.67778 -3.64079 -20.5649
3 -16.6627 12.0454 -20.7231
4 -10.8124 -0.519696 11.6921
5 7.71911 12.6686 11.4016
6 -17.9074 13.5146 42.3123
7 21.3625 -18.6959 -20.3874
8 -15.4507 -35.4691 -20.6141
9 -32.9838 26.1922 -20.5094
10 -47.1484 -18.7317 11.4098
11 -6.19184 13.4305 -20.7009
12 35.3661 -1.23559 11.7685
1656000 12
1 13.7858 25.3978 -20.5206
2 5.92298 -3.89644 -20.6435
3 -16.351 12.1347 -20.8602
4 -10.1613 -0.644983 11.5994
5 6.99902 13.0394 11.4842
6 -17.6496 13.6352 42.365
7 21.9946 -18.5607 -20.5956
8 -15.1851 -35.4947 -20.8563
9 -32.757 25.6489 -20.49
10 -46.6706 -17.5404 11.4245
11 -6.51634 13.0663 -20.7279
12 35.8449 -1.32567 11.6495
1662000 12
1 13.6924 25.5812 -20.537
2 5.8355 -3.93818 -20.44
3 -16.7514 12.1296 -21.0404
4 -9.47453 -0.421803 11.8409
5 6.68556 13.1496 11.6632
6 -17.7626 13.4819 42.166
7 22.6357 -20.0501 -20.45
8 -15.3809 -35.2581 -20.914
9 -32.987 25.8293 -20.4813
10 -46.5964 -16.696 11.5916
11 -6.22394 13.2881 -20.6449
12 36.3963 -1.11262 11.7858
1668000 12
1 13.5802 25.252 -20.5442
2 4.5575 -4.10194 -20.0478
3 -16.3994 12.2876 -20.8595
4 -9.3422 0.364115 11.6971
5 6.22302 12.4714 11.8498
6 -17.7504 13.7325 42.2254
7 23.2059 -20.2771 -20.6473
8 -15.412 -35.363 -20.7274
9 -32.9454 25.6718 -20.6146
10 -46.5943 -16.3442 11.6731
11 -6.40182 14.421 -20.6802
12 36.577 -0.363499 11.6639
1674000 12
1 13.3811 25.1726 -20.3568
2 4.09364 -4.07416 -20.2054
3 -16.5469 12.1962 -20.6245
4 -9.20134 0.738057 11.5151
5 6.06409 12.3005 11.4754
6 -17.617 13.8612 42.3124
7 23.0826 -20.6387 -20.5646
8 -15.4269 -35.3988 -20.6173
9 -33.1807 25.4961 -20.3421
10 -47.7631 -16.08 11.965
11 -7.08526 15.2547 -20.7695
12 36.641 0.083938 11.505
1680000 12
1 12.8091 25.1994 -20.5019
2 3.67182 -4.35973 -20.2258
3 -16.3083 12.0443 -20.4252
4 -8.5015 0.763325 11.2043
5 5.47655 12.7059 11.5551
6 -17.1046 13.8881 42.6286
7 22.9678 -21.5516 -20.7979
8 -15.4303 -35.7434 -20.4917
9 -33.6671 25.6442 -20.5247
10 -48.0226 -15.6871 11.473
11 -7.30775 15.2844 -20.5757
12 37.5017 0.06667 11.1648
1686000 12
1 11.7598 25.7086 -20.5747
2 4.20152 -4.68517 -20.5504
3 -16.2134 11.6573 -20.4849
4 -8.91699 0.958241 11.5922
5 4.59524 12.4412 11.8494
6 -17.1079 13.3614 42.5963
7 23.0788 -22.8691 -20.6053
8 -15.6033 -36.1218 -20.4664
9 -34.7889 26.1679 -20.5837
10 -48.589 -14.299 11.2926
11 -7.91374 14.9251 -20.5049
12 37.0897 0.271834 11.5899
1692000 12
1 11.6053 26.0525 -20.7808
2 4.50781 -5.47604 -20.5437
3 -15.7087 11.4531 -20.3503
4 -9.16881 1.42583 11.9162
5 3.87069 12.307 11.2291
6 -16.4722 13.2581 42.7286
7 24.0029 -23.2698 -20.6609
8 -14.9798 -36.4157 -20.2425
9 -34.8162 26.5792 -20.7982
10 -48.803 -13.4954 11.4219
11 -8.07855 15.7332 -20.5772
12 36.9913 0.781608 11.8838
1698000 12
1 11.5247 26.3603 -20.9715
2 5.31234 -6.25729 -20.77
3 -15.8042 11.8076 -20.5699
4 -8.39467 1.26128 11.8737
5 4.20233 12.0036 11.0131
6 -16.7004 13.5649 42.6126
7 23.5084 -24.2949 -20.6656
8 -14.7231 -35.8742 -20.5713
9 -35.1366 26.8287 -21.0171
10 -48.8735 -13.0276 11.6219
11 -8.1777 16.8998 -20.3961
12 37.6952 0.541284 11.9521
1704000 12
1 10.9523 25.5733 -20.5243
2 5.85014 -6.90103 -20.6673
3 -16.1907 12.16 -20.4683
4 -7.54491 1.206 11.7038
5 4.39853 11.9745 11.3004
6 -16.9646 13.9071 42.6428
7 22.7273 -24.7329 -20.4819
8 -15.3679 -35.5188 -20.4827
9 -35.6939 25.828 -20.5145
10 -49.0283 -13.0671 11.6923
11 -7.3232 17.5265 -20.3066
12 38.5539 0.471718 11.749
1710000 12
1 10.5556 25.0405 -20.4414
2 6.46797 -7.08075 -21.1026
3 -15.7682 11.8695 -20.6988
4 -6.67036 0.306306 11.4598
5 4.59586 12.8702 11.2901
6 -16.5729 13.6505 42.2444
7 22.0788 -24.6428 -20.2569
8 -14.8657 -35.931 -20.5385
9 -35.9841 25.4004 -20.5058
10 -49.7151 -12.1618 11.6644
11 -6.55646 17.6823 -20.3093
12 39.3904 -0.363071 11.4624
1716000 12
1 11.0996 24.1184 -20.4828
2 6.2269 -7.46377 -21.0323
3 -15.0626 11.4345 -20.4473
4 -5.65518 0.727071 11.0492
5 4.99469 12.6238 11.5853
6 -16.1452 13.0411 42.7139
7 21.8575 -24.9036 -20.3649
8 -13.9857 -36.1582 -20.397
9 -35.426 24.5835 -20.5634
10 -49.9726 -11.2496 11.327
11 -6.90387 17.9991 -20.4914
12 40.5665 0.0521849 11.066
1722000 12
1 10.7457 22.4444 -20.3784
2 5.59026 -7.61315 -20.8556
3 -15.0335 11.2532 -20.2456
4 -5.76045 0.201175 11.2793
5 4.76522 11.9654 11.7714
6 -16.0303 12.925 42.8763
7 21.5241 -24.7573 -20.2606
8 -14.1873 -36.6137 -20.2443
9 -35.6963 22.9413 -20.3421
10 -49.22 -10.3073 11.3873
11 -7.38159 17.878 -20.5881
12 40.3941 -0.434509 11.2381
1728000 12
1 10.401 22.1728 -20.7763
2 4.85548 -7.47746 -20.7773
3 -14.5095 11.7275 -20.4063
4 -6.25817 0.0791753 11.5699
5 3.78091 11.9522 11.9595
6 -15.2857 13.4895 42.7643
7 19.936 -25.395 -20.3226
8 -13.9925 -36.2178 -20.4228
9 -36.1078 22.7096 -20.7811
10 -49.4656 -10.9981 11.3311
11 -8.06897 17.7096 -20.3666
12 39.7679 -0.646631 11.6356
1734000 12
1 9.69742 22.037 -20.6515
2 4.50293 -7.74308 -20.3514
3 -14.2277 12.4605 -20.3798
4 -6.3359 0.221148 11.4193
5 2.93392 10.9851 11.7659
6 -15.2208 14.0744 42.7857
7 18.4028 -25.5084 -20.2309
8 -13.4952 -35.4038 -20.3852
9 -36.5539 22.6212 -20.5895
10 -49.0504 -11.1437 11.4318
11 -8.17425 18.0553 -20.4579
12 39.6551 -0.475783 11.4084
1740000 12
1 9.05089 21.531 -20.4303
2 4.65432 -7.67529 -20.2299
3 -13.6226 12.6509 -20.7174
4 -7.30339 0.903072 11.5778
5 2.18995 10.7476 11.3985
6 -15.0628 13.918 42.3257
7 18.2435 -25.2404 -20.4422
8 -12.7116 -35.1837 -20.5821
9 -37.2303 22.1447 -20.4665
10 -49.1048 -10.4554 11.7639
11 -7.44749 18.3082 -20.714
12 38.6238 0.196582 11.546
1746000 12
1 7.96797 21.1518 -20.616
2 3.54359 -7.49318 -20.3331
3 -13.2706 12.8285 -20.8627
4 -7.50818 1.32022 11.8672
5 1.70477 10.1744 11.2517
6 -14.4973 14.0461 42.1339
7 18.6911 -24.6874 -20.6811
8 -12.1384 -34.7732 -20.8189
9 -38.1849 21.8072 -20.6553
10 -48.6895 -10.5658 11.49
11 -7.03742 17.8549 -20.7736
12 38.1702 0.674579 11.8748
1752000 12
1 7.05882 20.4128 -20.6294
2 2.62323 -7.64181 -20.3162
3 -13.5076 12.9677 -21.0874
4 -7.56903 0.962877 11.7215
5 1.71041 10.7535 11.7489
6 -14.8869 14.1955 41.9939
7 17.8236 -24.5117 -20.7094
8 -12.2954 -34.5326 -20.9587
9 -38.7752 21.0307 -20.5963
10 -48.3044 -10.1455 11.9699
11 -6.45247 18.0132 -20.9753
12 37.8621 0.498595 11.7567
1758000 12
1 6.3744 19.6183 -20.5165
2 2.54706 -8.17293 -20.396
3 -13.4491 13.0413 -21.0323
4 -7.70438 -0.22344 11.3363
5 2.22747 10.9794 11.4487
6 -14.7059 14.4805 42.18
7 16.9318 -24.5014 -20.7289
8 -12.5951 -34.794 -21.1341
9 -39.4837 20.2835 -20.4957
10 -48.7907 -10.1689 11.8395
11 -7.67084 17.7971 -21.0844
12 37.7728 -0.69442 11.2893
1764000 12
1 5.82535 19.4399 -20.9048
2 3.07758 -7.77711 -20.4212
3 -13.9486 13.1553 -21.0493
4 -8.09039 -0.702487 11.3817
5 2.8307 10.0208 11.343
6 -15.1248 14.619 41.9679
7 16.1137 -23.7564 -20.4548
8 -13.1181 -34.597 -20.9661
9 -40.1179 20.1225 -20.9342
10 -48.8215 -10.5459 11.7669
11 -7.80557 17.6835 -20.957
12 37.3207 -1.04684 11.4508
1770000 12
1 5.04328 20.0733 -20.877
2 3.22869 -7.50679 -20.6585
3 -14.2018 13.3478 -21.1794
4 -8.51467 -1.06652 11.676
5 3.44049 9.13735 11.3387
6 -15.5641 14.7268 41.9107
7 14.9393 -23.5682 -20.4177
8 -13.4328 -34.2332 -21.0702
9 -40.747 20.7093 -20.9057
10 -49.685 -11.3244 11.8591
11 -7.83163 17.3898 -20.7522
12 36.7905 -1.37683 11.6921
1776000 12
1 5.1602 19.3955 -20.5737
2 3.07511 -6.67516 -20.494
3 -14.2762 13.7809 -20.5235
4 -9.55357 0.213704 11.5126
5 4.56015 8.33582 11.4449
6 -15.4963 15.279 42.5566
7 14.2758 -23.3914 -20.8063
8 -13.3037 -33.9236 -20.4281
9 -40.5711 20.0454 -20.5684
10 -50.0718 -11.154 11.6646
11 -7.48352 17.4281 -20.6575
12 35.8313 -0.0419638 11.5189
1782000 12
1 4.74422 18.9136 -20.6565
2 3.55356 -7.30738 -20.5906
3 -14.4592 14.0629 -20.3323
4 -9.04693 0.161474 11.2276
5 5.64579 9.35174 11.2632
6 -15.388 15.7467 42.7065
7 14.3939 -24.1211 -20.9195
8 -13.6169 -33.7652 -20.2691
9 -40.9909 19.555 -20.6678
10 -49.6488 -11.6711 11.3851
11 -8.46546 17.7225 -20.2624
12 36.2748 -0.0254725 11.2519
1788000 12
1 5.13395 18.3924 -20.8846
2 4.29058 -7.53437 -20.5378
3 -14.5293 13.7082 -20.1702
4 -8.61008 1.00829 11.7575
5 5.6186 10.2934 11.261
6 -15.9035 15.0776 42.8294
7 14.45 -24.5682 -20.7975
8 -13.4905 -33.8469 -20.0727
9 -40.546 18.9873 -20.8869
10 -49.0691 -11.8194 11.408
11 -7.93587 18.3044 -20.2041
12 36.7646 0.750013 11.7375
1794000 12
1 4.99452 18.0632 -20.5654
2 4.97943 -7.02518 -20.6642
3 -14.5905 12.6989 -20.2456
4 -9.4121 1.51536 11.6211
5 5.03544 10.4221 11.3801
6 -15.9139 14.1917 42.9206
7 14.4843 -24.7194 -20.5465
8 -13.2363 -34.7224 -20.2092
9 -40.7374 18.7003 -20.5443
10 -49.2541 -12.6894 11.3865
11 -8.21993 18.8491 -20.3031
12 35.9652 1.21095 11.6549
1800000 12
1 5.46426 17.6375 -20.3044
2 5.60006 -6.95639 -20.7233
3 -14.815 12.0871 -20.5126
4 -9.76414 1.94142 11.8063
5 4.95604 10.3429 11.7211
6 -16.2691 13.3771 42.56
7 13.6401 -25.5092 -20.7236
8 -13.4392 -35.3689 -20.4361
9 -40.2512 18.3229 -20.3344
10 -49.1016 -13.57 11.4395
11 -8.27215 19.1966 -20.3303
12 35.6148 1.60587 11.8569
1806000 12
1 5.67945 17.4375 -20.1322
2 5.18536 -7.75648 -20.9666
3 -14.0126 11.3533 -20.302
4 -10.0993 1.57709 11.5893
5 4.88518 10.002 11.9832
6 -15.1312 12.9279 42.7967
7 13.691 -25.63 -20.15
8 -13.3551 -35.9982 -20.4285
9 -40.1129 18.1056 -20.2043
10 -49.1529 -14.4196 11.5405
11 -7.74914 19.3328 -20.2381
12 35.2289 1.29551 11.5968
1812000 12
1 5.53212 17.0827 -20.3624
2 5.30208 -8.30356 -20.4908
3 -13.5752 11.4672 -20.3689
4 -10.8679 1.26406 11.6161
5 4.11842 9.49052 11.8846
6 -14.6871 13.003 42.588
7 13.2054 -25.3967 -20.2066
8 -12.9694 -35.6733 -20.4335
9 -40.2658 17.76 -20.3402
10 -48.9722 -14.3643 11.7073
11 -6.86237 19.4814 -20.5619
12 34.464 1.04938 11.5694
1818000 12
1 5.49378 16.8757 -20.4901
2 5.64871 -8.65025 -20.5099
3 -13.5722 11.9609 -20.5957
4 -11.1348 1.1247 11.7263
5 3.55944 9.39043 11.7659
6 -14.8461 13.3021 42.5921
7 12.5811 -24.7117 -20.5425
8 -12.4512 -35.532 -20.5529
9 -40.2568 17.568 -20.4452
10 -48.794 -13.4972 11.8007
11 -7.20944 19.7726 -20.558
12 34.131 0.877046 11.6885
1824000 12
1 4.37016 17.1172 -20.3524
2 5.95573 -9.18539 -19.8988
3 -13.4484 11.7268 -20.3919
4 -11.0108 1.47134 11.491
5 2.80783 9.03365 11.9217
6 -14.9447 12.9103 42.7431
7 12.8653 -24.263 -20.4304
8 -12.0626 -35.7154 -20.5214
9 -41.2848 17.7662 -20.2974
10 -48.4112 -12.6665 11.697
11 -6.94738 20.0056 -20.4982
12 34.2839 1.20411 11.5134
1830000 12
1 4.48517 17.4197 -20.6273
2 7.19721 -9.52725 -20.3669
3 -13.5559 11.1905 -20.5585
4 -10.4843 1.76038 11.4795
5 1.82872 9.0446 11.8604
6 -15.2551 12.1537 42.4098
7 12.7746 -23.5098 -20.3095
8 -11.9757 -36.0613 -20.3974
9 -41.3091 18.1037 -20.6173
10 -47.7731 -12.2772 11.5747
11 -7.36723 20.3764 -20.538
12 34.8288 1.55623 11.4608
1836000 12
1 4.36027 17.2715 -20.4251
2 7.87995 -9.49497 -20.411
3 -13.3441 11.2962 -20.5732
4 -9.79857 2.59925 11.5071
5 1.7535 9.724 11.6626
6 -14.9743 12.4063 42.3891
